timestamp,update_id,symbol,bid_p_1,bid_v_1,ask_p_1,ask_v_1,bid_p_2,bid_v_2,ask_p_2,ask_v_2,bid_p_3,bid_v_3,ask_p_3,ask_v_3,bid_p_4,bid_v_4,ask_p_4,ask_v_4,bid_p_5,bid_v_5,ask_p_5,ask_v_5,bid_p_6,bid_v_6,ask_p_6,ask_v_6,bid_p_7,bid_v_7,ask_p_7,ask_v_7,bid_p_8,bid_v_8,ask_p_8,ask_v_8,bid_p_9,bid_v_9,ask_p_9,ask_v_9,bid_p_10,bid_v_10,ask_p_10,ask_v_10
1710000001.049999,100020,ETHUSDT,2546.48,18.29046924297983,2546.4900000000002,8.206562836789342,2546.47,6.660900549291634,2546.5000000000005,21.74475437955239,2546.46,3.8532265804859147,2546.51,3.080647615942084,2546.45,2.5809592500115968,2546.5200000000004,11.373517091485269,2546.44,7.211206234646084,2546.53,7.046948749021868,2546.43,7.534426590736352,2546.5400000000004,7.26204356029174,2546.42,1.5126697291314848,2546.55,3.403109630102834,2546.41,2.779389027047416,2546.5600000000004,3.421688992816856,2546.4,3.8855631102151613,2546.57,0.5767074186011477,2546.39,11.214837493442987,2546.5800000000004,3.605615196204954
1710000001.099999,100021,ETHUSDT,2546.48,24.96306781405635,2546.4900000000002,4.993556976799114,2546.47,4.317921686421397,2546.5000000000005,18.962099679660177,2546.46,4.942551132247418,2546.51,6.637628784544267,2546.45,2.4475258703704,2546.5200000000004,5.817660717360937,2546.44,2.4932865866362706,2546.53,3.7810131125923925,2546.43,3.0141280489918945,2546.5400000000004,2.296220409049291,2546.42,2.925793874194637,2546.55,12.071843900102039,2546.41,6.735293976225786,2546.5600000000004,10.308981199584048,2546.4,0.7053854974135475,2546.57,2.2609095534350283,2546.39,1.6596512493806508,2546.5800000000004,0.5646947560864043
1710000001.149999,100022,ETHUSDT,2546.48,3.6691429368310398,2546.5,9.356412578994778,2546.47,4.566755185399715,2546.51,6.505933003864452,2546.46,3.1468297837370107,2546.52,6.817998241746642,2546.45,4.114405929456142,2546.53,5.667672786746797,2546.44,8.558728961039865,2546.54,14.433493398954159,2546.43,5.5040155699169535,2546.55,1.8865548424172354,2546.42,3.3627952386302815,2546.56,2.4363501470637585,2546.41,6.824274657026474,2546.57,7.304206973828998,2546.4,4.059450364816225,2546.58,2.849900726658071,2546.39,0.6710124527193401,2546.59,1.6844007148589373
1710000001.1999989,100023,ETHUSDT,2546.4900000000002,6.95183509507439,2546.5000000000005,3.7431993873845326,2546.48,7.48150566340102,2546.5100000000007,4.6111452335022705,2546.4700000000003,6.421508771643694,2546.5200000000004,6.544039146694432,2546.46,4.99361453732319,2546.5300000000007,6.756393544468456,2546.4500000000003,5.602110730150692,2546.5400000000004,9.029558278932416,2546.44,3.224735317408995,2546.5500000000006,2.931268357804079,2546.4300000000003,2.5570170743989995,2546.5600000000004,3.6070612553233845,2546.42,10.23365823595425,2546.5700000000006,1.7312681484558508,2546.4100000000003,14.46333475550892,2546.5800000000004,1.0226639348070632,2546.4,2.82390134516621,2546.5900000000006,3.2871933370377384
1710000001.2499988,100024,ETHUSDT,2546.4900000000002,9.396327019561438,2546.5000000000005,4.7918148557646445,2546.48,3.404559911323395,2546.5100000000007,4.159337514880774,2546.4700000000003,4.209303381878142,2546.5200000000004,4.080920788611485,2546.46,2.88121529958465,2546.5300000000007,10.322192844590706,2546.4500000000003,2.0282872689428766,2546.5400000000004,6.508197826960443,2546.44,5.9637901823392365,2546.5500000000006,2.734861747653546,2546.4300000000003,1.6185927519163763,2546.5600000000004,3.260384736960218,2546.42,1.1723938313416744,2546.5700000000006,0.8607521434903421,2546.4100000000003,13.709154016515914,2546.5800000000004,0.4716040942550563,2546.4,0.1,2546.5900000000006,0.3932811021125621
1710000001.2999988,100025,ETHUSDT,2546.48,11.477576080655412,2546.4900000000002,11.658628078822554,2546.47,3.4537346460649423,2546.5000000000005,6.8405021484649655,2546.46,6.015356458003636,2546.51,9.404392714013392,2546.45,8.069343193256755,2546.5200000000004,4.420178741762402,2546.44,4.6372908913112285,2546.53,3.2571226768263806,2546.43,5.433105446853342,2546.5400000000004,5.74653475693902,2546.42,3.8207956042959377,2546.55,11.534045163963313,2546.41,5.533040246888861,2546.5600000000004,6.692709608833924,2546.4,1.8623221587080612,2546.57,5.321096898033984,2546.39,1.17412973511695,2546.5800000000004,15.546524272425488
1710000001.3499987,100026,ETHUSDT,2546.48,3.8297282194404336,2546.4900000000002,6.3544998122634935,2546.47,3.9472147846286396,2546.5000000000005,12.361106074102935,2546.46,10.135971282119003,2546.51,9.849237048585826,2546.45,5.028660081625204,2546.5200000000004,11.688210189216969,2546.44,3.071640056914048,2546.53,3.411810439073766,2546.43,3.225188384121271,2546.5400000000004,9.961553400081835,2546.42,2.436062734242861,2546.55,3.773612421494655,2546.41,4.109020282063105,2546.5600000000004,3.316449390861224,2546.4,5.3533324434407845,2546.57,2.285146899950121,2546.39,3.8656268499427004,2546.5800000000004,5.5993464600996194
1710000001.3999987,100027,ETHUSDT,2546.4700000000003,4.789394011406724,2546.4900000000002,4.031008441922968,2546.46,27.80236989979183,2546.5000000000005,5.943239049473954,2546.4500000000003,17.858901511953054,2546.51,14.095092333138776,2546.44,4.6173539303919675,2546.5200000000004,4.36282829205987,2546.4300000000003,4.3460970396981935,2546.53,4.631131163830954,2546.42,5.550596631281726,2546.5400000000004,2.8205563901307995,2546.4100000000003,18.30122303994472,2546.55,1.3694315238909927,2546.4,1.3455103309773322,2546.5600000000004,4.700814207527693,2546.3900000000003,8.649707709717594,2546.57,20.03210364489104,2546.38,2.744386112024791,2546.5800000000004,9.236073234873691
1710000001.4499986,100028,ETHUSDT,2546.4700000000003,10.015304016667693,2546.4800000000005,7.884774973890584,2546.46,12.290192891828099,2546.4900000000007,4.009405939386331,2546.4500000000003,6.287657074108811,2546.5000000000005,4.561194846726606,2546.44,3.9659854792207745,2546.5100000000007,4.4158579692309265,2546.4300000000003,16.927552665221953,2546.5200000000004,8.913905879242868,2546.42,4.013372735001787,2546.5300000000007,3.726007550329858,2546.4100000000003,4.586613854975569,2546.5400000000004,3.727203858064531,2546.4,2.549650746273029,2546.5500000000006,8.359309229254158,2546.3900000000003,6.183745138414778,2546.5600000000004,2.088467141611224,2546.38,2.6178029958623017,2546.5700000000006,2.3008206387860906
1710000001.4999986,100029,ETHUSDT,2546.46,6.604791618791342,2546.4700000000003,19.98032313650337,2546.45,10.551749355098648,2546.4800000000005,5.235890514643444,2546.44,4.504483834596778,2546.4900000000002,6.903124006163667,2546.43,5.008966920878251,2546.5000000000005,4.568327581470444,2546.42,8.42905410814286,2546.51,10.161800099917365,2546.41,8.798540641142587,2546.5200000000004,5.323967964244087,2546.4,2.9542486575025566,2546.53,8.433876066528704,2546.39,2.6594995142752103,2546.5400000000004,2.0447013536276115,2546.38,2.0736599029047627,2546.55,6.179339420493217,2546.37,14.254234556027532,2546.5600000000004,0.3996316827708719
1710000001.5499985,100030,ETHUSDT,2546.46,7.834124411164245,2546.4700000000003,6.620702244474753,2546.45,5.7035707679807075,2546.4800000000005,3.2778159200998913,2546.44,6.773441507074731,2546.4900000000002,5.061449193689526,2546.43,8.471283202992304,2546.5000000000005,4.353444367236911,2546.42,2.6726200907150175,2546.51,3.1626494651764174,2546.41,9.644200034101246,2546.5200000000004,3.7745793915739303,2546.4,5.412871524787552,2546.53,2.45159504307128,2546.39,2.6412638636104306,2546.5400000000004,4.109013268600459,2546.38,3.7699479239902267,2546.55,0.8823987617152916,2546.37,0.3499125739125064,2546.5600000000004,0.5142100912191987
1710000001.5999985,100031,ETHUSDT,2546.4700000000003,7.099826567336378,2546.4800000000005,5.626972191096718,2546.46,9.49419040704888,2546.4900000000007,9.337942588335666,2546.4500000000003,9.622345279362738,2546.5000000000005,4.84685966076648,2546.44,3.058952873149771,2546.5100000000007,5.230018467588934,2546.4300000000003,5.7653462230320915,2546.5200000000004,2.4993401675759803,2546.42,5.298817441051476,2546.5300000000007,2.64451125497596,2546.4100000000003,2.8079611251810284,2546.5400000000004,1.9239433547061713,2546.4,2.021005021817597,2546.5500000000006,1.291940601778795,2546.3900000000003,1.4064901823427487,2546.5600000000004,4.14472062526743,2546.38,1.1797632998544576,2546.5700000000006,1.9200770402233196
1710000001.6499984,100032,ETHUSDT,2546.48,7.614088006934367,2546.4900000000002,6.02456964222349,2546.47,7.741798482690764,2546.5000000000005,5.149500318390458,2546.46,8.720858768510032,2546.51,8.668190237421163,2546.45,3.2971323145653626,2546.5200000000004,7.352538912112943,2546.44,6.754132330408986,2546.53,5.942542084501781,2546.43,13.451751611624779,2546.5400000000004,3.9359151021189795,2546.42,6.111560122592255,2546.55,2.494582716793367,2546.41,1.6995098995677345,2546.5600000000004,2.6171687125147454,2546.4,1.5184321984049256,2546.57,2.460988928469856,2546.39,3.6113859041458616,2546.5800000000004,2.15407179899809
1710000001.6999984,100033,ETHUSDT,2546.48,5.974040931097894,2546.4900000000002,6.538385545275361,2546.47,5.401800779343921,2546.5000000000005,7.897829159971521,2546.46,4.199602392686395,2546.51,14.794923501116852,2546.45,8.105347135710808,2546.5200000000004,4.727393023566533,2546.44,4.605744443841896,2546.53,10.298873584775162,2546.43,8.88141579788198,2546.5400000000004,6.006879817871873,2546.42,1.6633169021214913,2546.55,22.867448535215047,2546.41,9.35505444637548,2546.5600000000004,2.610804881488739,2546.4,2.0063338046522765,2546.57,6.837125245942576,2546.39,0.23914606224117313,2546.5800000000004,15.050554967794167
1710000001.7499983,100034,ETHUSDT,2546.48,4.331352952025787,2546.4900000000002,16.616992630406333,2546.47,11.5362965320578,2546.5000000000005,7.629055243222331,2546.46,3.443396539156091,2546.51,3.861756244707361,2546.45,2.5712223320878236,2546.5200000000004,10.419857134617201,2546.44,4.036746027374296,2546.53,5.881542457621221,2546.43,4.815345357075863,2546.5400000000004,2.186006924084626,2546.42,1.3931963055322267,2546.55,5.092657004702326,2546.41,6.991377955283855,2546.5600000000004,1.6880409791098883,2546.4,1.9382728968897447,2546.57,6.415024555838873,2546.39,3.7832196802545424,2546.5800000000004,2.3301774818366683
1710000001.7999983,100035,ETHUSDT,2546.4700000000003,9.975604209981674,2546.4900000000002,5.373801390928253,2546.46,4.52142057529152,2546.5000000000005,6.236131163529405,2546.4500000000003,5.083468808747409,2546.51,5.952932990237112,2546.44,3.0683375839712563,2546.5200000000004,2.582639299133909,2546.4300000000003,10.791814301189442,2546.53,14.600104638139841,2546.42,3.080541944532556,2546.5400000000004,2.1786057846876226,2546.4100000000003,2.188455575081712,2546.55,7.987549196130495,2546.4,6.283213281662637,2546.5600000000004,1.0322974543712955,2546.3900000000003,3.0183128800030734,2546.57,0.6351284172562289,2546.38,0.1389062118080794,2546.5800000000004,6.988228506408905
1710000001.8499982,100036,ETHUSDT,2546.4700000000003,10.815491369006242,2546.4800000000005,11.792066890487991,2546.46,3.91540278905867,2546.4900000000007,6.138311251536301,2546.4500000000003,7.092213434820637,2546.5000000000005,3.73046001387365,2546.44,3.0944497665275965,2546.5100000000007,8.515615594133628,2546.4300000000003,2.980575623219,2546.5200000000004,3.213128998516983,2546.42,1.9161957801312495,2546.5300000000007,6.232640674336549,2546.4100000000003,3.485892342291713,2546.5400000000004,3.7098710458208797,2546.4,2.273075099701458,2546.5500000000006,8.887160167886705,2546.3900000000003,0.9287025299401258,2546.5600000000004,6.8110459759704005,2546.38,7.913346209285669,2546.5700000000006,10.766955843965501
1710000001.8999982,100037,ETHUSDT,2546.4700000000003,4.486140951503473,2546.4800000000005,12.174089936775545,2546.46,7.017393082487049,2546.4900000000007,3.8383115317588263,2546.4500000000003,4.734518162159415,2546.5000000000005,5.098561369979592,2546.44,4.424215715006996,2546.5100000000007,10.714180621010918,2546.4300000000003,3.5777559022181107,2546.5200000000004,2.2787651176772363,2546.42,15.37686883859497,2546.5300000000007,1.6901842838150385,2546.4100000000003,1.4252752943543443,2546.5400000000004,2.6719354739472383,2546.4,4.59262739529335,2546.5500000000006,40.149734727673696,2546.3900000000003,9.172884879981789,2546.5600000000004,1.3118856686389897,2546.38,11.996319949690877,2546.5700000000006,1.9717773979433715
1710000001.9499981,100038,ETHUSDT,2546.48,16.28815451206592,2546.4900000000002,11.728334324859835,2546.47,7.710807168973183,2546.5000000000005,9.832039125205682,2546.46,6.665407531941965,2546.51,4.322165635750474,2546.45,2.4344023307992604,2546.5200000000004,4.703228146342967,2546.44,9.901855940733508,2546.53,2.363902790746204,2546.43,2.0414689768251875,2546.5400000000004,8.614306844523714,2546.42,2.085817410679341,2546.55,1.2038757683132992,2546.41,2.485404785488952,2546.5600000000004,2.852481444796201,2546.4,4.654253491273197,2546.57,2.7925733790497023,2546.39,14.225831686929794,2546.5800000000004,0.38172057643314616
1710000001.999998,100039,ETHUSDT,2546.4900000000002,7.407969637889399,2546.5000000000005,7.979265238757357,2546.48,3.4317365334420487,2546.5100000000007,7.30970729638406,2546.4700000000003,6.905597998525852,2546.5200000000004,10.729706054519099,2546.46,7.329954941998151,2546.5300000000007,15.11439097450551,2546.4500000000003,2.809226004146359,2546.5400000000004,2.737737843511444,2546.44,2.7815781562928903,2546.5500000000006,4.704528223928229,2546.4300000000003,1.4811155939782608,2546.5600000000004,2.477566267281866,2546.42,7.633336607259294,2546.5700000000006,1.9246397536987747,2546.4100000000003,4.363726747038039,2546.5800000000004,0.790016317797494,2546.4,0.7465858412444477,2546.5900000000006,0.7653234446739241
1710000002.049998,100040,ETHUSDT,2546.4900000000002,6.2918713291595605,2546.51,3.9490920440340638,2546.48,6.407888502196853,2546.5200000000004,3.7591849370998434,2546.4700000000003,2.8661068113644865,2546.53,4.825210833355238,2546.46,4.366733276815858,2546.5400000000004,4.047686845135062,2546.4500000000003,2.7359307963011967,2546.55,6.726922313026704,2546.44,14.681821286676762,2546.5600000000004,9.718006561085996,2546.4300000000003,3.4474103049253952,2546.57,7.270683699603649,2546.42,1.4098087193231423,2546.5800000000004,13.232365944774429,2546.4100000000003,2.9936456175001482,2546.59,3.4096047815916104,2546.4,13.760288803047466,2546.6000000000004,4.673577759535865
